price,price_binned,price_log,host_months,host_is_superhost,host_listings_count,host_identity_verified,lat_long_interaction,accommodates,bathrooms,bedrooms_num_cap,beds_num_cap,amenities_count,has_free_parking,has_self_checkin,is_shared_bath,is_private_bath,distance_km_to_city,distance_km_to_airport,distance_km_to_yarra_ranges,room_type_Private room,room_type_Shared room,property_type_category_Hospitality,property_type_category_Rental Unit,property_type_category_Residential_misc,property_type_category_Unique,minimum_nights,maximum_nights,availability_30,availability_365,instant_bookable,listings_in_neighbourhood,number_of_reviews_ltm,listing_active_months,has_description,has_neighborhood_overview
140.0,"(139.0, 180.0]",4.941642422609304,31,0,123.0,1,-5489.2587977401545,4,2.0,2.0,2.0,50,1,0,0,0,5.591528137190969,24.79849747998293,55.131237253996396,False,False,False,False,True,False,1,365,15,334,0,1851,17,21.22381930184805,1,1
128.0,"(102.0, 139.0]",4.852030263919617,31,0,123.0,1,-5483.389736802358,4,2.0,2.0,3.0,47,1,0,0,0,1.668425994720905,20.36134228661805,56.94773315420384,False,False,False,True,False,False,1,365,16,342,0,5913,19,21.026694045174537,1,1
204.0,"(180.0, 259.0]",5.318119993844216,87,1,42.0,1,-5490.183717495001,4,1.0,2.0,2.0,63,1,1,0,0,6.266809166600467,25.471462774781532,54.993018625318484,False,False,False,True,False,False,1,365,13,159,1,1851,9,18.102669404517453,1,0
118.0,"(102.0, 139.0]",4.770684624465665,100,1,1.0,1,-5487.5276274753005,2,1.0,1.0,1.0,50,1,1,0,1,4.860254841992257,24.107244903103997,53.30430973055067,True,False,False,False,True,False,1,14,27,238,0,978,46,21.585215605749486,1,0
767.0,"(259.0, 1143.0]",6.642486801367256,66,1,14.0,1,-5508.72018204,12,4.5,6.0,6.0,58,1,1,0,0,19.73860539613263,38.763537168332356,55.27393096983993,False,False,False,False,False,False,1,365,30,333,0,298,18,20.205338809034906,1,0
37.0,"(15.999, 102.0]",3.6109179126442243,89,0,3.0,1,-5502.577147214401,1,1.0,1.0,1.0,6,0,0,1,0,18.106294249726556,37.02712439861304,45.564586892605604,True,False,False,False,False,False,1,365,0,295,0,443,6,14.587268993839835,1,0
169.0,"(139.0, 180.0]",5.1298987149230735,25,0,56.0,1,-5481.052421154,7,1.0,2.0,5.0,48,0,1,0,0,0.3843881700867565,18.97014161871144,56.21272472488389,False,False,False,True,False,False,1,365,10,93,0,5913,88,22.472279260780287,1,1
249.0,"(180.0, 259.0]",5.517452896464707,131,0,1.0,1,-5482.785401682399,2,1.0,1.0,1.0,11,0,0,1,0,1.0309530707310242,20.0388275576019,56.548369339853316,True,False,False,True,False,False,1,365,0,94,0,5913,0,0.0,1,0
179.0,"(139.0, 180.0]",5.187385805840755,45,0,3.0,1,-5473.393666300801,1,1.0,1.0,1.0,16,1,1,1,0,10.755430620252351,13.195835834465822,66.26167797344893,True,False,False,True,False,False,3,1125,30,91,1,295,0,0.0,1,1
201.0,"(180.0, 259.0]",5.303304908059076,23,1,1.0,1,-5496.950576443545,2,1.0,1.0,1.0,58,1,1,0,0,38.63905790039063,51.689840288976114,18.140599798763905,False,False,False,False,True,False,1,1125,23,336,1,991,31,19.581108829568787,1,0
107.0,"(102.0, 139.0]",4.672828834461906,101,0,54.0,1,-5482.974692099,2,1.0,1.0,1.0,40,0,0,0,0,1.06045738788593,20.229134464661016,56.290225797458454,False,False,False,True,False,False,2,90,13,307,0,5913,9,19.64681724845996,1,1
360.0,"(259.0, 1143.0]",5.886104031450156,133,0,7.0,1,-5482.280356006788,4,2.0,2.0,3.0,38,0,1,0,0,0.9358746652039993,19.624997914635845,56.856119292937294,False,False,True,False,False,False,2,365,25,331,0,5913,7,21.28952772073922,1,1
71.0,"(15.999, 102.0]",4.2626798770413155,107,0,2.0,1,-5492.429725433699,2,1.0,1.0,1.0,55,1,0,0,1,7.894526894421259,27.04382794083819,54.99496359892763,True,False,False,True,False,False,2,10,21,61,0,1851,23,21.913757700205338,1,1
177.0,"(139.0, 180.0]",5.176149732573829,82,1,2.0,1,-5483.287700171351,8,2.0,4.0,5.0,65,1,1,0,0,15.305432744838555,28.530395342678247,41.0161849466673,False,False,False,False,False,False,3,35,14,47,0,190,37,19.811088295687885,1,0
120.0,"(102.0, 139.0]",4.787491742782046,44,0,3.0,1,-5469.482478489,6,1.5,1.0,1.0,39,1,0,0,0,13.556036625022182,11.052973562274193,68.34229549736159,False,False,False,False,True,False,1,20,6,48,0,295,0,0.0,1,1
177.0,"(139.0, 180.0]",5.176149732573829,76,0,44.0,1,-5483.3849619761995,4,2.0,2.0,2.0,35,0,0,0,0,1.3915194950334508,20.48247935214816,56.389108948363926,False,False,False,True,False,False,2,365,19,118,0,5913,2,20.468172484599588,1,0
80.0,"(15.999, 102.0]",4.382026634673881,45,0,3.0,1,-5473.483219887999,1,1.0,1.0,1.0,17,1,1,1,0,10.696309206088538,13.250530389185526,66.21816886571573,True,False,False,False,False,False,1,1125,0,217,0,430,0,0.26283367556468173,1,0
139.0,"(102.0, 139.0]",4.9344739331306915,82,1,42.0,1,-5483.985734035757,2,1.0,1.0,1.0,47,0,0,0,0,2.208428813365458,20.723117059258374,57.193380686703954,False,False,False,False,True,False,2,365,19,108,1,1851,27,22.899383983572896,1,1
163.0,"(139.0, 180.0]",5.093750200806762,104,1,1.0,1,-5481.177481170681,2,1.0,1.0,1.0,39,0,0,0,0,0.3342197190403299,18.99947650749009,56.40398267041854,False,False,False,True,False,False,3,90,0,84,0,5913,18,19.055441478439427,1,0
409.0,"(259.0, 1143.0]",6.013715156042802,91,0,2.0,1,-5520.995460512,8,2.5,4.0,5.0,54,1,1,0,0,48.36380856364657,64.71036551101369,23.99271041892991,False,False,False,False,False,False,1,365,19,141,0,163,28,21.453798767967147,1,0
590.0,"(259.0, 1143.0]",6.380122536899765,98,0,2.0,1,-5485.4605020235995,10,4.0,5.0,5.0,74,1,1,0,0,3.213596254895367,22.468596143021973,54.18470321623452,False,False,False,False,False,False,3,60,22,136,0,978,1,14.882956878850102,1,1
54.0,"(15.999, 102.0]",3.9889840465642745,111,0,4.0,1,-5491.9638729211065,2,1.0,1.0,1.0,20,1,1,1,0,16.062712465638352,32.57135936527478,41.07089216321455,True,False,False,False,False,False,4,365,16,335,1,470,5,18.694045174537987,1,0
127.0,"(102.0, 139.0]",4.844187086458591,103,1,31.0,1,-5486.0895058156,6,1.0,2.0,3.0,48,0,1,0,0,3.75891926247624,22.99548218087362,53.82081360982119,False,False,False,True,False,False,2,1125,8,222,1,978,0,6.242299794661191,1,1
65.0,"(15.999, 102.0]",4.174387269895637,97,0,24.0,0,-5479.839454969,2,2.0,1.0,1.0,16,0,1,1,0,2.098953036465774,18.663082323973665,54.810210549393325,True,False,False,False,False,False,5,365,28,28,0,1150,1,14.652977412731007,1,0
155.0,"(139.0, 180.0]",5.043425116919247,81,1,3.0,1,-5492.1421390860005,4,1.0,2.0,2.0,40,1,1,0,0,7.692203227049178,26.8767727135896,54.82289733468509,False,False,False,False,True,False,10,100,0,100,0,1851,8,16.62422997946612,1,1
107.0,"(102.0, 139.0]",4.672828834461906,45,1,9.0,1,-5481.157136072,4,1.0,1.0,2.0,44,0,1,0,0,1.0481040381975781,18.779620911492792,57.22739753716722,False,False,False,False,True,False,1,365,19,200,1,5913,58,21.913757700205338,1,1
349.0,"(259.0, 1143.0]",5.855071922202427,94,1,1.0,1,-5480.162110350738,4,2.0,2.0,2.0,54,1,1,0,0,2.4340729404490666,19.08152564295705,54.24127918949166,False,False,False,False,True,False,1,60,26,256,0,1150,24,14.882956878850102,1,1
86.0,"(15.999, 102.0]",4.454347296253507,93,1,2.0,1,-5476.3112960933995,1,1.5,1.0,1.0,19,1,1,1,0,4.508229790269825,16.616184447053318,54.76359251355464,True,False,False,False,True,False,2,1125,23,261,0,598,15,20.895277207392198,1,0
101.0,"(15.999, 102.0]",4.61512051684126,30,0,91.0,1,-5483.3609389041,2,1.0,1.0,1.0,48,1,0,0,0,1.3215716135929332,20.51409802086182,56.1905685610668,False,False,False,False,True,False,1,60,1,61,0,5913,16,19.482546201232033,1,0
187.0,"(180.0, 259.0]",5.231108616854587,65,0,16.0,1,-5499.5947598382,8,3.5,4.0,5.0,28,1,0,0,0,15.93586456644375,34.779273764345035,46.072185729548195,False,False,False,False,True,False,2,365,20,112,0,443,17,20.53388090349076,1,1
190.0,"(180.0, 259.0]",5.247024072160486,25,0,56.0,1,-5481.5636388499,8,2.0,2.0,3.0,47,0,1,0,0,0.7004733051621964,19.136996893982683,56.873105913049045,False,False,False,True,False,False,1,365,6,30,1,5913,79,22.04517453798768,1,1
140.0,"(139.0, 180.0]",4.941642422609304,96,1,54.0,1,-5483.601447583,4,1.0,2.0,2.0,47,1,1,0,0,3.045924878917143,21.571661000972806,53.2893899194554,False,False,False,True,False,False,2,365,6,95,0,1150,66,21.190965092402465,1,1
115.0,"(102.0, 139.0]",4.74493212836325,36,0,3.0,1,-5481.8413299745,2,1.0,1.0,1.0,53,0,1,0,0,0.5012336290424482,19.39025411095359,56.60108546326458,False,False,True,False,False,False,4,365,6,149,1,5913,9,19.252566735112936,1,1
115.0,"(102.0, 139.0]",4.74493212836325,103,1,31.0,1,-5486.2493955657,4,1.0,1.0,2.0,51,1,1,0,0,3.9046431534765813,23.133982314686254,53.71463105818176,False,False,False,True,False,False,2,1125,1,137,0,978,23,21.97946611909651,1,1
69.0,"(15.999, 102.0]",4.23410650459726,97,0,24.0,0,-5479.8330762088,3,2.0,1.0,1.0,19,0,1,1,0,2.1446009431199062,18.67861439431805,54.75916083922741,True,False,False,False,False,False,5,120,17,17,1,1150,0,0.0,1,0
445.0,"(259.0, 1143.0]",6.09807428216624,24,1,1.0,1,-5493.230552969297,9,3.0,5.0,5.0,45,0,1,0,0,20.970800340761116,36.46352999799687,36.011600376086456,False,False,False,False,False,False,3,1125,23,67,0,470,2,12.41889117043121,1,1
285.0,"(259.0, 1143.0]",5.652489180268651,67,0,77.0,1,-5505.5517422471,9,2.0,4.0,5.0,54,1,1,0,0,27.876614246620058,45.02054379271743,33.97427144456016,False,False,False,False,False,False,2,365,0,313,1,151,11,20.79671457905544,1,1
256.0,"(180.0, 259.0]",5.545177444479562,23,1,1.0,1,-5486.210426043101,2,1.0,1.0,1.0,46,1,1,0,0,3.848292646542353,23.08706669143206,53.78280133913061,False,False,False,True,False,False,5,1125,1,88,0,978,17,19.21971252566735,1,1
162.0,"(139.0, 180.0]",5.087596335232384,112,1,16.0,1,-5484.835376185592,4,2.5,2.0,2.0,43,1,1,0,0,4.295417727776349,22.74811252350626,52.23269625732503,False,False,False,False,True,False,3,130,16,158,0,1150,27,21.388090349075977,1,0
135.0,"(102.0, 139.0]",4.90527477843843,137,1,1.0,1,-5488.443176664,2,1.0,1.0,1.0,31,1,0,1,0,6.134660436764421,25.180671581703535,51.88252747261689,True,False,False,False,True,False,2,365,30,365,0,978,13,21.782340862423,1,1
200.0,"(180.0, 259.0]",5.298317366548036,128,0,1.0,1,-5490.881813483694,4,1.0,2.0,2.0,49,1,1,0,0,6.80019581192173,25.77700456890947,55.92643819816539,False,False,False,True,False,False,5,730,12,62,0,1851,11,19.942505133470227,1,1
143.0,"(139.0, 180.0]",4.962844630259907,82,0,63.0,1,-5480.2642838994,4,1.0,2.0,2.0,27,1,0,0,0,3.2775243908919145,19.529828947943848,53.318435305835415,False,False,False,True,False,False,2,365,17,130,0,1150,17,20.79671457905544,1,0
148.0,"(139.0, 180.0]",4.997212273764115,56,0,26.0,1,-5501.724876089,2,1.0,1.0,1.0,14,1,1,0,0,42.354868374392424,55.954518975940154,15.84391176175134,False,False,False,True,False,False,1,1125,27,361,1,991,1,15.014373716632443,1,0
185.0,"(180.0, 259.0]",5.220355825078324,125,0,1.0,1,-5523.7252798956,4,1.0,2.0,2.0,46,1,1,0,0,30.93980960398709,50.16135118058058,54.363716082576616,False,False,False,True,False,False,2,180,0,113,1,270,10,21.22381930184805,1,0
109.0,"(102.0, 139.0]",4.6913478822291435,76,1,1.0,1,-5494.889663829599,2,1.0,1.0,1.0,32,1,1,0,0,33.45599312595991,46.795288623982366,23.127071195334608,False,False,False,False,True,False,1,365,19,337,1,991,78,23.06365503080082,1,1
236.0,"(180.0, 259.0]",5.4638318050256105,83,0,6.0,1,-5483.338554516799,6,2.0,3.0,3.0,23,1,1,0,0,1.327222398289541,20.47531618299179,56.287609839590715,False,False,False,True,False,False,2,5,12,277,1,5913,60,22.308008213552363,1,1
190.0,"(180.0, 259.0]",5.247024072160486,94,0,66.0,1,-5483.000914452402,6,2.0,2.0,3.0,46,0,0,0,0,1.067634835434925,20.258044951250362,56.24484680420538,False,False,False,False,True,False,3,365,23,167,1,5913,21,22.570841889117045,1,1
45.0,"(15.999, 102.0]",3.8066624897703196,24,0,11.0,1,-5483.942393979726,1,0.0,1.0,1.0,22,0,0,1,0,3.713164782519432,22.036330983715253,52.63115473177525,True,False,False,False,True,False,1,180,0,334,1,1150,20,18.95687885010267,1,1
300.0,"(259.0, 1143.0]",5.703782474656201,26,0,1.0,1,-5464.60984173,6,1.0,4.0,4.0,31,1,1,0,0,16.578485221490975,8.5668332939356,70.16229788403227,False,False,False,False,False,False,2,365,22,357,1,295,0,2.0369609856262834,1,0
270.0,"(259.0, 1143.0]",5.598421958998375,94,1,1.0,1,-5500.6450641492,9,3.5,4.0,8.0,52,1,1,0,0,23.562966042419795,40.545901401747926,36.17088592177106,False,False,False,False,False,False,3,90,21,171,0,151,4,19.416837782340863,1,1
88.0,"(15.999, 102.0]",4.477336814478207,53,0,201.0,1,-5481.507711641084,3,1.0,1.0,1.0,33,0,0,0,0,0.9288659457597146,19.045002547185653,57.103783780491916,False,False,False,True,False,False,1,365,15,165,0,5913,28,21.61806981519507,1,1
211.0,"(180.0, 259.0]",5.351858133476067,134,0,1.0,1,-5463.2338594904,6,1.0,2.0,3.0,51,1,0,0,0,37.166612374542176,40.3208475212701,31.639192637847792,False,False,False,False,False,False,1,365,24,328,0,77,38,20.993839835728952,1,1
159.0,"(139.0, 180.0]",5.0689042022202315,84,1,3.0,1,-5491.8458735364275,10,2.0,5.0,5.0,67,1,1,0,0,29.710146637852926,42.852554849499704,26.583772173736545,False,False,False,False,False,False,1,365,11,315,1,110,60,21.059548254620122,1,0
50.0,"(15.999, 102.0]",3.912023005428146,45,0,3.0,1,-5473.4526717955005,1,1.0,1.0,1.0,8,1,0,1,0,10.833408831142894,13.272033033750073,66.36827244070813,True,False,False,False,False,False,1,365,0,188,0,295,9,7.162217659137577,1,0
675.0,"(259.0, 1143.0]",6.51471269087253,126,0,1.0,1,-5498.684515407,8,3.0,4.0,4.0,65,1,1,0,0,12.439431298564667,31.47101282524643,55.17004909515333,False,False,False,False,False,False,5,30,23,347,0,298,0,0.0,1,1
70.0,"(15.999, 102.0]",4.248495242049359,35,1,1.0,1,-5444.6091277515,1,1.0,1.0,1.0,10,1,0,0,1,27.0667835383246,11.664699269344622,64.44613203740344,True,False,False,False,False,False,1,2,30,365,1,244,42,22.04517453798768,1,0
236.0,"(180.0, 259.0]",5.4638318050256105,56,0,10.0,1,-5492.667910723901,4,1.5,2.0,2.0,9,1,0,0,0,20.104042610556107,35.64690499201266,36.806182512063344,False,False,False,False,False,False,2,60,30,365,0,470,0,0.0,0,0
114.0,"(102.0, 139.0]",4.736198448394496,143,0,19.0,1,-5475.100366022701,3,1.0,1.0,2.0,42,1,1,0,0,6.384024725506638,13.92374970159237,61.4480055267631,False,False,False,False,True,False,1,365,25,162,1,430,56,21.28952772073922,1,1
411.0,"(259.0, 1143.0]",6.018593214496234,101,1,1.0,1,-5472.361153723201,13,2.5,5.0,9.0,70,1,1,0,0,6.72625468755168,13.225572048638705,57.35049193757497,False,False,False,False,False,False,3,1125,14,108,0,598,38,19.942505133470227,1,0
105.0,"(102.0, 139.0]",4.653960350157523,119,1,7.0,1,-5489.970510934614,2,1.0,1.0,1.0,44,1,1,0,0,6.222291101226715,25.53143424794954,54.11124707812849,False,False,False,True,False,False,5,365,20,260,1,1851,17,19.351129363449694,1,1
219.0,"(180.0, 259.0]",5.389071729816501,93,1,1.0,1,-5499.895550743181,6,2.5,3.0,4.0,50,1,1,0,0,15.343584063578703,34.40894393624588,47.535133653981376,False,False,False,False,True,False,4,180,27,163,0,443,5,13.634496919917865,1,1
524.0,"(259.0, 1143.0]",6.261491684321042,90,1,15.0,1,-5481.206452273477,6,2.0,2.0,2.0,33,0,0,0,0,0.4673146392435193,19.172629410829,55.86346356196027,False,False,False,True,False,False,4,365,2,9,1,5913,19,19.942505133470227,1,1
150.0,"(139.0, 180.0]",5.0106352940962555,90,1,15.0,1,-5481.206452273477,6,1.0,2.0,2.0,22,0,1,0,0,0.4673146392435193,19.172629410829,55.86346356196027,False,False,False,True,False,False,4,365,1,265,1,5913,39,20.928131416837783,1,1
118.0,"(102.0, 139.0]",4.770684624465665,27,1,25.0,1,-5484.115456490999,3,1.0,1.0,2.0,48,0,1,0,0,1.8490463218631639,21.131520670217544,55.75622110969946,False,False,False,True,False,False,1,180,27,87,0,5913,10,20.468172484599588,1,1
164.0,"(139.0, 180.0]",5.099866427824199,55,0,15.0,1,-5477.733494788001,4,1.5,2.0,2.0,50,1,1,0,0,3.7826331387639365,16.033637015998494,59.27302061960788,False,False,False,True,False,False,2,90,4,297,0,5913,11,21.749486652977414,1,1
119.0,"(102.0, 139.0]",4.77912349311153,33,0,1.0,1,-5480.259814197216,7,1.5,3.0,3.0,56,1,1,0,0,16.98725001531844,21.214223588196667,73.04001601888429,False,False,False,False,False,False,3,60,0,16,0,231,9,19.548254620123203,1,0
207.0,"(180.0, 259.0]",5.332718793265369,114,1,2.0,1,-5478.0747407225,4,1.0,2.0,2.0,51,1,1,0,0,3.356485530909203,17.684711769674998,54.61708790132991,False,False,False,False,True,False,2,14,7,116,1,1150,11,19.613963039014372,1,0
155.0,"(139.0, 180.0]",5.043425116919247,83,1,1.0,1,-5537.938119026399,6,2.0,3.0,3.0,51,1,1,0,0,40.967913448779974,59.91043118956112,61.54055229695634,False,False,False,False,False,False,3,700,28,42,1,238,17,20.993839835728952,1,1
186.0,"(180.0, 259.0]",5.225746673713202,23,1,1.0,1,-5475.9560056575,4,2.0,2.0,2.0,50,1,1,0,0,5.075175038366816,16.688436036324134,54.22927537865874,False,False,False,True,False,False,3,28,18,81,0,598,35,20.073921971252567,1,1
144.0,"(139.0, 180.0]",4.969813299576001,24,0,52.0,1,-5479.712334824,2,1.0,1.0,1.0,42,1,1,0,0,2.5195506792727675,18.748190751530437,54.39494886560121,False,False,False,True,False,False,2,28,11,109,0,1150,49,19.351129363449694,1,1
281.0,"(259.0, 1143.0]",5.638354669333745,64,1,1.0,1,-5483.778705374,6,1.5,3.0,4.0,61,1,1,0,0,3.446433500753055,20.323458561817922,58.90248959183175,False,False,False,False,False,False,2,21,13,231,0,1851,46,21.22381930184805,1,1
173.0,"(139.0, 180.0]",5.153291594497779,109,1,1.0,1,-5479.6126604006,4,1.0,2.0,2.0,40,0,0,0,0,2.4366759305220373,18.623167250606386,54.55704830520216,False,False,False,False,False,False,2,365,19,255,0,1150,93,20.632443531827516,1,1
259.0,"(180.0, 259.0]",5.556828061699537,74,0,172.0,1,-5481.064697646001,6,2.0,3.0,4.0,47,1,0,0,0,3.5080183806681284,20.207129718156857,52.84653178832263,False,False,False,False,False,False,2,365,7,42,0,1150,33,20.895277207392198,1,1
147.0,"(139.0, 180.0]",4.990432586778736,23,1,31.0,1,-5481.209907212985,4,1.0,2.0,2.0,28,0,1,0,0,0.28827159591109147,19.037250987022777,56.344123143735786,False,False,False,True,False,False,1,365,5,118,1,5913,75,21.650924024640656,1,0
434.0,"(259.0, 1143.0]",6.073044534100405,151,1,4.0,1,-5500.335443092153,6,1.0,3.0,3.0,67,1,1,0,0,63.60398433777174,74.73335112311301,7.552448760778802,False,False,False,False,False,False,2,1125,20,332,0,991,24,19.416837782340863,1,0
131.0,"(102.0, 139.0]",4.875197323201151,14,0,136.0,1,-5473.616432987652,5,1.0,2.0,3.0,35,1,1,0,0,6.54962354378611,15.260845189363547,54.67503832227048,False,False,False,True,False,False,2,365,10,68,0,598,14,20.041067761806982,1,1
52.0,"(15.999, 102.0]",3.9512437185814275,102,0,2.0,1,-5537.3194668528,1,1.0,1.0,1.0,36,1,0,0,1,42.996906193058756,62.287994269098355,50.189138862265814,True,False,False,False,False,False,1,60,29,90,0,246,0,4.139630390143737,1,1
185.0,"(180.0, 259.0]",5.220355825078324,131,1,49.0,1,-5483.044922913,6,1.0,2.0,2.0,50,0,1,0,0,1.3403775328074288,20.161289430401958,56.782198109721875,False,False,False,True,False,False,5,365,14,336,1,5913,36,22.50513347022587,1,0
155.0,"(139.0, 180.0]",5.043425116919247,117,0,1.0,1,-5486.503462815201,4,1.0,2.0,2.0,32,1,1,0,0,8.017086239908974,25.41662561785468,48.49662437627914,False,False,False,True,False,False,1,365,24,45,0,442,18,20.10677618069815,1,0
187.0,"(180.0, 259.0]",5.231108616854587,122,1,148.0,1,-5500.733850319501,4,1.0,2.0,2.0,38,1,1,0,0,13.967137159411447,32.80421438990328,56.195131101735996,False,False,False,True,False,False,1,1125,27,340,1,298,20,20.895277207392198,1,1
96.0,"(15.999, 102.0]",4.564348191467836,72,0,1.0,1,-5481.3324475628,1,1.0,1.0,1.0,7,0,0,1,0,0.9128743748678597,19.41598357404684,55.34202306489791,True,False,False,True,False,False,1,365,28,178,0,5913,0,4.1067761806981515,1,0
150.0,"(139.0, 180.0]",5.0106352940962555,87,0,58.0,1,-5481.176206843599,2,1.0,1.0,1.0,25,0,1,0,0,0.2914439792434494,19.04593384914384,56.2326438344994,False,False,False,True,False,False,2,45,15,49,1,5913,27,19.449691991786448,1,1
120.0,"(102.0, 139.0]",4.787491742782046,66,0,3.0,1,-5478.191533485001,8,6.0,4.0,4.0,37,1,1,1,0,19.73816958584035,21.63093961242237,75.8829529376007,True,False,False,False,True,False,1,365,30,365,0,602,4,17.018480492813143,1,0
54.0,"(15.999, 102.0]",3.9889840465642745,96,1,2.0,1,-5464.565835363495,2,1.0,1.0,1.0,45,1,1,1,0,16.078614636002843,8.01445641897395,69.41630427708233,True,False,False,False,True,False,5,100,14,134,0,295,5,21.848049281314168,1,1
147.0,"(139.0, 180.0]",4.990432586778736,50,0,45.0,1,-5482.874923647911,2,1.0,1.0,1.0,38,1,1,0,0,2.2934646919289956,20.87188177614076,53.952313844061145,False,False,False,True,False,False,10,365,16,17,0,5913,7,20.468172484599588,1,0
434.0,"(259.0, 1143.0]",6.073044534100405,89,1,2.0,1,-5484.4330650984,4,1.5,2.0,2.0,47,1,1,0,0,2.4969219313639104,21.035355725363196,57.181922122391256,False,False,False,False,False,False,1,30,16,295,1,1851,48,21.650924024640656,1,1
147.0,"(139.0, 180.0]",4.990432586778736,56,1,2.0,1,-5466.1030231168,6,2.5,3.0,4.0,50,1,1,0,0,15.978008007029993,9.563728669929036,70.06678731978134,False,False,False,False,True,False,2,1125,12,333,0,295,29,21.848049281314168,1,0
177.0,"(139.0, 180.0]",5.176149732573829,55,1,7.0,1,-5481.837034219,2,1.0,1.0,1.0,57,1,1,0,0,0.8836505835917166,19.292894858834828,56.994671298374016,False,False,False,False,True,False,1,30,0,7,0,5913,32,16.032854209445585,1,0
45.0,"(15.999, 102.0]",3.8066624897703196,63,0,10.0,1,-5476.655519178,2,1.0,1.0,1.0,28,1,1,1,0,21.57607404504327,22.016077744584166,77.75235200924908,True,False,False,False,False,False,1,365,30,330,1,602,20,22.636550308008214,1,0
92.0,"(15.999, 102.0]",4.5217885770490405,93,1,8.0,1,-5484.5461747791005,2,1.5,1.0,1.0,15,1,0,1,0,14.589781523413556,28.599093840226182,41.616588676298015,True,False,False,False,True,False,2,365,30,365,0,190,0,0.0,1,0
300.0,"(259.0, 1143.0]",5.703782474656201,44,1,4.0,1,-5446.989605736,2,1.0,1.0,1.0,26,1,1,0,0,31.01463769692388,14.471877613361256,81.66341001059841,False,False,False,False,False,True,1,365,14,347,0,166,12,21.749486652977414,1,0
170.0,"(139.0, 180.0]",5.135798437050262,114,1,1.0,1,-5485.956994525801,2,1.0,1.0,1.0,56,1,0,0,1,3.695695991617717,22.916454400452878,53.79416681149936,True,False,False,False,True,False,2,365,22,121,0,978,9,17.51129363449692,1,1
200.0,"(180.0, 259.0]",5.298317366548036,66,0,1.0,1,-5489.898053043599,2,1.5,1.0,1.0,52,1,1,0,0,7.878197195174696,26.70840848774531,50.29714363519926,False,False,False,False,True,False,7,60,29,364,0,978,1,0.0,1,1
304.0,"(259.0, 1143.0]",5.717027701406222,108,0,55.0,1,-5502.556661762301,4,1.5,2.0,3.0,20,1,0,0,0,15.385718472947644,34.62319948595232,53.24410688459996,False,False,False,False,False,False,14,1125,3,338,1,270,5,16.229979466119097,1,0
112.0,"(102.0, 139.0]",4.718498871295094,101,0,54.0,1,-5476.088950564499,4,2.0,2.0,2.0,46,0,1,0,0,4.804614326210761,14.833148930320746,59.68423093860167,False,False,False,True,False,False,2,90,20,330,0,5913,7,21.815195071868583,1,1
140.0,"(139.0, 180.0]",4.941642422609304,57,1,1.0,1,-5504.714968848,2,1.0,1.0,2.0,27,1,0,0,0,16.826696382106512,35.8711674963798,54.99548800659673,False,False,False,True,False,False,7,120,0,181,0,298,18,20.566735112936346,1,0
419.0,"(259.0, 1143.0]",6.037870919922137,60,1,3.0,1,-5472.82570864,6,2.0,3.0,3.0,65,1,1,0,0,6.366262848526063,13.32162373146763,57.731366789950116,False,False,False,False,True,False,1,90,16,186,1,598,6,15.408624229979466,1,1
762.0,"(259.0, 1143.0]",6.635946555686647,116,1,20.0,1,-5480.434361840946,4,2.0,2.0,2.0,47,1,0,0,0,2.0156074557239534,19.1244415178357,54.558499409443876,False,False,True,False,False,False,3,1125,20,145,0,1150,4,18.759753593429156,1,0
200.0,"(180.0, 259.0]",5.298317366548036,42,1,1.0,1,-5488.788695138401,3,1.0,2.0,3.0,53,1,1,0,0,5.257055655380607,24.493513229150146,55.04060966436957,False,False,False,True,False,False,6,60,5,225,0,1851,11,20.073921971252567,1,0
49.0,"(15.999, 102.0]",3.8918202981106265,112,1,12.0,1,-5495.374726438799,2,1.0,1.0,1.0,37,1,0,1,0,10.703846700207992,30.004055289196245,51.37456781582852,True,False,False,True,False,False,13,365,8,69,0,369,9,18.135523613963038,1,0
157.0,"(139.0, 180.0]",5.056245805348308,97,1,50.0,1,-5489.879709414799,2,1.0,1.0,1.0,51,1,0,0,0,36.39953043176001,47.97284332683048,19.824302083026904,False,False,False,False,True,False,2,28,22,345,1,991,8,15.145790554414784,1,1
290.0,"(259.0, 1143.0]",5.66988092298052,100,0,1.0,1,-5477.4092599375,4,1.5,2.0,3.0,46,1,1,0,0,3.7267044582606093,15.869853288872646,58.95862605210933,False,False,False,False,False,False,3,30,0,218,0,5913,7,15.507186858316222,1,0
160.0,"(139.0, 180.0]",5.075173815233827,119,0,110.0,1,-5481.181703811,4,1.0,2.0,2.0,45,0,1,0,0,0.4063922287577057,18.97035551114221,56.52283488384486,False,False,False,True,False,False,3,90,11,71,0,5913,36,21.453798767967147,1,1
137.0,"(102.0, 139.0]",4.919980925828125,26,1,16.0,1,-5483.437545022021,4,2.0,2.0,2.0,36,0,1,0,0,1.435662354070733,20.51403315051807,56.406548172337246,False,False,False,True,False,False,1,365,4,44,0,5913,35,9.527720739219713,1,1
123.0,"(102.0, 139.0]",4.812184355372417,151,1,1.0,1,-5485.301817922459,2,1.0,1.0,1.0,45,1,1,0,0,3.1130891468313786,22.358834818631422,54.20136635559803,False,False,False,True,False,False,2,30,28,73,0,978,27,14.028747433264886,1,1
